Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1214,1,JAKOB SCHUBERT,AUT,4.69,40+,TOP
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1170,2,LUKA POTOCAR,SLO,9.25,40+,TOP
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",696,3,HAMISH MCARTHUR,GBR,3.32,TOP,46+
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1361,4,MARTIN STRANIK,CZE,13.44,40+,46
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2276,5,TOMOA NARASAKI,JPN,2.55,38,46
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",3125,6,SEBASTIAN HALENKE,GER,10.39,40,44+
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2309,7,YOSHIYUKI OGATA,JPN,4.87,37+,44+
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",855,8,STEFANO GHISOLFI,ITA,19.79,40,34+
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",3131,9,YANNICK FLOHÉ,GER,7.35,37+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",4299,10,SASCHA LEHMANN,SUI,6.16,35+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",648,11,WILLIAM BOSI,GBR,22.86,35+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",11390,12,SATONE YOSHIDA,JPN,7.16,32,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2272,13,KOKORO FUJII,JPN,4.36,31+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",320,14,NICOLAS COLLIN,BEL,22.86,31+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",3577,15,JORG VERHOEVEN,NED,14.92,30,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1251,16,MATHIAS POSCH,AUT,18.19,28,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2039,17,HYUNBIN MIN,KOR,5.29,27+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",172,18,VLADISLAV SHEVCHENKO,CFR,11.11,27+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1489,19,FEDIR SAMOILOV,UKR,13.5,27+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",854,20,MARCELLO BOMBARDI,ITA,18.19,27+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2291,21,TOMOAKI TAKATA,JPN,22.05,26+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",765,22,PHILIPP MARTIN,GER,27.5,26+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",912,23,FILIP SCHENK,ITA,23.33,23+,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1135,24,MARTIN BERGANT,SLO,25.75,22+,
