Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2272,1,KOKORO FUJII,M,JPN,5T5Z 9 6,2T4Z 3 12,4T4Z 6 6
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2276,2,TOMOA NARASAKI,M,JPN,4T5Z 8 6,3T3Z 7 5,3T3Z 6 6
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",490,3,MANUEL CORNU,M,FRA,4T5Z 13 11,3T3Z 8 5,2T3Z 2 3
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",79,4,ALEKSEY RUBTSOV,M,CFR,3T5Z 6 7,2T3Z 9 6,2T3Z 7 5
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",3998,5,NIMROD MARCUS,M,ISR,3T4Z 10 11,2T3Z 3 5,0T2Z 0 9
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1138,6,ANZE PEHARC,M,SLO,4T5Z 11 8,2T3Z 7 7,0T2Z 0 10
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",696,7,HAMISH MCARTHUR,M,GBR,3T5Z 6 9,2T3Z 12 11,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2309,8,YOSHIYUKI OGATA,M,JPN,4T4Z 9 4,1T4Z 1 14,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1149,9,ZAN LOVENJAK SUDAR,M,SLO,3T5Z 11 11,1T4Z 2 14,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2291,10,TOMOAKI TAKATA,M,JPN,3T4Z 4 10,1T4Z 4 14,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",523,11,MICKAEL MAWEM,M,FRA,3T5Z 4 5,1T3Z 2 6,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2057,12,MINYOUNG LEE,M,KOR,3T5Z 11 16,1T3Z 4 9,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",11675,13,MEJDI SCHALCK,M,FRA,4T4Z 7 4,1T3Z 4 14,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",645,14,WILLIAM RIDAL,M,GBR,3T5Z 13 12,1T2Z 4 5,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",3131,15,YANNICK FLOHÉ,M,GER,4T4Z 5 4,0T4Z 0 14,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1131,16,GREGOR VEZONIK,M,SLO,3T4Z 7 5,0T3Z 0 4,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",11535,17,MATHIEU TERNANT,M,FRA,3T5Z 4 11,0T3Z 0 8,
"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",4299,18,SASCHA LEHMANN,M,SUI,3T5Z 6 11,0T2Z 0 3,
