Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,53,1,DMITRII SHARAFUTDINOV,M,RUS,5T10 5B7,3T7 3B7,3T4 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,1559,2,SEAN MCCOLL,M,CAN,2T2 4B5,3T3 4B6,3T5 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,1204,3,KILIAN FISCHHUBER,M,AUT,3T3 4B5,3T3 3B3,3T7 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,1364,4,ADAM ONDRA,M,CZE,5T8 5B5,2T3 4B6,2T2 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,634,5,DAVID BARRANS,M,GBR,3T5 5B6,2T3 3B3,2T5 4B6
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,60,6,RUSTAM GELMANOV,M,RUS,3T4 4B7,3T8 3B5,1T1 4B6
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,4774,7,STEWART WATSON,M,GBR,4T9 5B7,2T4 4B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,3353,8,STEFAN DANKER,M,GER,3T6 4B8,2T4 3B5,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,79,9,ALEKSEY RUBTSOV,M,RUS,4T11 5B11,2T4 3B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,441,10,THOMAS CALEYRON,M,FRA,3T5 5B7,2T5 4B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,2255,11,TSUKURU HORI,M,JPN,5T11 5B7,2T5 4B10,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,3583,12,MICHIEL NIEUWENHUIJSEN,M,NED,3T4 5B6,2T8 3B8,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,3576,13,WOUTER JONGENEELEN,M,NED,2T4 5B8,1T1 4B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,849,14,GABRIELE MORONI,M,ITA,3T13 5B13,1T1 2B3,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,4776,15,MYKHAYLO SHALAGIN,M,UKR,3T4 5B8,1T3 3B8,
